,tamanrasset,cardak,toledo,hail,minya
1721,0.0,0.0,0.0,0.0,0.0
1722,0.0,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0,0.0
1724,0.0,0.0,0.0,0.0,0.0
1725,0.0,0.0,0.0,0.0,0.0
1726,0.0,0.0,0.0,0.0,0.0
1727,0.0,0.0,0.0,0.0,0.0
1728,0.0,0.0,0.0,0.0,0.0
1729,0.0,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0,0.0
1731,0.0,0.0,0.0,0.0,0.0
1732,0.0,0.0,0.0,0.0,0.0
1733,0.0,0.0,0.0,0.0,0.01374
1734,0.0,0.0,0.0,0.0,0.369462
1735,0.244096,0.369686,0.0,0.478703,0.5198149999999999
1736,0.474763,0.516217,0.073675,0.585436,0.5804159999999999
1737,0.570285,0.541706,0.379664,0.595942,0.595675
1738,0.601493,0.531559,0.491404,0.590331,0.5979140000000001
1739,0.609466,0.386443,0.540343,0.5575289999999999,0.5871529999999999
1740,0.60932,0.30895,0.5405399999999999,0.334453,0.542771
1741,0.599479,0.21345300000000006,0.468129,0.0,0.419301
1742,0.554087,0.0,0.428724,0.0,0.157177
1743,0.430147,0.0,0.0,0.0,0.0
1744,0.124426,0.0,0.0,0.0,0.0
1745,0.0,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0,0.0
1748,0.0,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0,0.0
1751,0.0,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0,0.0
1753,0.0,0.0,0.0,0.0,0.0
1754,0.0,0.0,0.0,0.0,0.0
1755,0.0,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0,0.0
1757,0.0,0.0,0.0,0.317547,0.019852
1758,0.0,0.267181,0.0,0.496889,0.373626
1759,0.23162600000000005,0.4406100000000001,0.0,0.57111,0.522917
1760,0.46506,0.528022,0.0,0.595069,0.5822109999999999
1761,0.565062,0.559938,0.355304,0.5994510000000001,0.5985199999999999
1762,0.599073,0.56504,0.485231,0.592837,0.600791
1763,0.60698,0.542657,0.534601,0.561796,0.589559
1764,0.6059859999999999,0.475846,0.547854,0.472076,0.548254
1765,0.567242,0.353575,0.534666,0.245968,0.438267
1766,0.516763,0.07810299999999999,0.48516,0.0,0.159828
1767,0.425574,0.0,0.374105,0.0,0.0
1768,0.119342,0.0,0.157686,0.0,0.0
1769,0.0,0.0,0.0,0.0,0.0
1770,0.0,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0,0.0
1773,0.0,0.0,0.0,0.0,0.0
1774,0.0,0.0,0.0,0.0,0.0
1775,0.0,0.0,0.0,0.0,0.0
1776,0.0,0.0,0.0,0.0,0.0
1777,0.0,0.0,0.0,0.0,0.0
1778,0.0,0.0,0.0,0.0,0.0
1779,0.0,0.0,0.0,0.0,0.0
1780,0.0,0.0,0.0,0.0,0.0
1781,0.0,0.0,0.0,0.323452,0.0
1782,0.0,0.268642,0.0,0.499033,0.35895
1783,0.252653,0.442445,0.0,0.571807,0.521656
1784,0.48218,0.5271710000000001,0.0,0.595303,0.580364
1785,0.572109,0.5529970000000001,0.312541,0.598242,0.596186
1786,0.601954,0.555195,0.492054,0.592345,0.598252
1787,0.608975,0.516299,0.54284,0.5651609999999999,0.588054
1788,0.607722,0.443878,0.5550609999999999,0.478594,0.548259
1789,0.5971489999999999,0.2375,0.542127,0.26965500000000003,0.438642
1790,0.5553319999999999,0.0,0.494099,0.0,0.165167
1791,0.43471,0.0,0.386711,0.0,0.0
1792,0.152049,0.0,0.182381,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0,0.0
1795,0.0,0.0,0.0,0.0,0.0
1796,0.0,0.0,0.0,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,0.0,0.0
1802,0.0,0.0,0.0,0.0,0.0
1803,0.0,0.0,0.0,0.0,0.0
1804,0.0,0.0,0.0,0.0,0.0
1805,0.0,0.0,0.0,0.318756,0.0
1806,0.0,0.273792,0.0,0.495761,0.3769050000000001
1807,0.253859,0.445846,0.0,0.568537,0.5284300000000001
1808,0.481883,0.530397,0.194627,0.591593,0.5852390000000001
1809,0.571828,0.56301,0.389246,0.594427,0.599534
1810,0.601042,0.568236,0.495867,0.5887180000000001,0.601812
1811,0.6083109999999999,0.5500430000000001,0.545379,0.56121,0.592172
1812,0.605012,0.49404,0.558113,0.433912,0.553064
1813,0.594497,0.366629,0.545063,0.09643,0.444662
1814,0.5253720000000001,0.08123999999999999,0.498249,0.0,0.180537
1815,0.401768,0.0,0.39198,0.0,0.0
1816,0.0,0.0,0.186714,0.0,0.0
1817,0.0,0.0,0.0,0.0,0.0
1818,0.0,0.0,0.0,0.0,0.0
1819,0.0,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,0.0,0.0
1821,0.0,0.0,0.0,0.0,0.0
1822,0.0,0.0,0.0,0.0,0.0
1823,0.0,0.0,0.0,0.0,0.0
1824,0.0,0.0,0.0,0.0,0.0
1825,0.0,0.0,0.0,0.0,0.0
1826,0.0,0.0,0.0,0.0,0.0
1827,0.0,0.0,0.0,0.0,0.0
1828,0.0,0.0,0.0,0.0,0.0
1829,0.0,0.0,0.0,0.257215,0.0
1830,0.0,0.281431,0.0,0.499209,0.36112
1831,0.28456,0.451582,0.0,0.5719810000000001,0.530246
1832,0.489416,0.535086,0.200539,0.595134,0.586187
1833,0.575064,0.563265,0.396568,0.5986100000000001,0.599742
1834,0.6037600000000001,0.5685479999999999,0.50271,0.569714,0.6016779999999999
1835,0.610797,0.550198,0.54916,0.418545,0.591857
1836,0.606701,0.492394,0.561388,0.0,0.552593
1837,0.5971069999999999,0.362342,0.548561,0.0,0.442315
1838,0.558469,0.089816,0.50013,0.0,0.152264
1839,0.431307,0.0,0.395075,0.0,0.0
1840,0.113862,0.0,0.192619,0.0,0.0
1841,0.0,0.0,0.0,0.0,0.0
1842,0.0,0.0,0.0,0.0,0.0
1843,0.0,0.0,0.0,0.0,0.0
1844,0.0,0.0,0.0,0.0,0.0
1845,0.0,0.0,0.0,0.0,0.0
1846,0.0,0.0,0.0,0.0,0.0
1847,0.0,0.0,0.0,0.0,0.0
1848,0.0,0.0,0.0,0.0,0.0
1849,0.0,0.0,0.0,0.0,0.0
1850,0.0,0.0,0.0,0.0,0.0
1851,0.0,0.0,0.0,0.0,0.0
1852,0.0,0.0,0.0,0.0,0.0
1853,0.0,0.0,0.0,0.330748,0.042968
1854,0.0,0.280695,0.0,0.508053,0.390498
1855,0.269198,0.451847,0.0,0.575361,0.534434
1856,0.489086,0.5344409999999999,0.0,0.601615,0.589488
1857,0.578117,0.565239,0.336945,0.6060949999999999,0.6013470000000001
1858,0.606032,0.57,0.457705,0.593691,0.602843
1859,0.613136,0.552006,0.525083,0.420458,0.5933689999999999
1860,0.610889,0.49699,0.522169,0.062117999999999986,0.553499
1861,0.601218,0.373851,0.5300189999999999,0.0,0.447876
1862,0.564543,0.139174,0.489651,0.0,0.029837
1863,0.447745,0.0,0.393592,0.0,0.0
1864,0.175208,0.0,0.156103,0.0,0.0
1865,0.0,0.0,0.0,0.0,0.0
1866,0.0,0.0,0.0,0.0,0.0
1867,0.0,0.0,0.0,0.0,0.0
1868,0.0,0.0,0.0,0.0,0.0
1869,0.0,0.0,0.0,0.0,0.0
1870,0.0,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0,0.0
1873,0.0,0.0,0.0,0.0,0.0
1874,0.0,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,0.0
1876,0.0,0.0,0.0,0.007145,0.0
1877,0.0,0.0,0.0,0.348317,0.101255
1878,0.0,0.164525,0.0,0.514329,0.396884
1879,0.270162,0.430873,0.0,0.581912,0.535613
1880,0.489354,0.517472,0.174254,0.602862,0.589084
1881,0.580646,0.502422,0.396113,0.605915,0.600967
1882,0.607564,0.5644520000000001,0.506324,0.600579,0.602712
1883,0.6143149999999999,0.079993,0.553132,0.575344,0.593549
1884,0.612789,0.45179,0.559453,0.490249,0.557269
1885,0.603562,0.35998,0.5296810000000001,0.263402,0.45363
1886,0.564638,0.0,0.453991,0.0,0.195093
1887,0.445082,0.0,0.281884,0.0,0.0
1888,0.136697,0.0,0.0,0.0,0.0
1889,0.0,0.0,0.0,0.0,0.0
1890,0.0,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,0.0,0.0
1893,0.0,0.0,0.0,0.0,0.0
1894,0.0,0.0,0.0,0.0,0.0
1895,0.0,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0,0.0
1898,0.0,0.0,0.0,0.0,0.0
1899,0.0,0.0,0.0,0.0,0.0
1900,0.0,0.0,0.0,0.0,0.0
1901,0.0,0.0,0.0,0.325886,0.07103200000000001
1902,0.0,0.270233,0.0,0.515232,0.391903
1903,0.268426,0.423065,0.0,0.584913,0.533738
1904,0.487309,0.532589,0.0,0.605913,0.586651
1905,0.574555,0.568513,0.368132,0.611524,0.59936
1906,0.601649,0.57394,0.473664,0.606603,0.6011810000000001
1907,0.6081529999999999,0.557054,0.509365,0.583158,0.592209
1908,0.608209,0.5061859999999999,0.273899,0.5058159999999999,0.557617
1909,0.5990449999999999,0.38341,0.395046,0.310103,0.454838
1910,0.560654,0.100848,0.470254,0.0,0.199864
1911,0.447051,0.0,0.250318,0.0,0.0
1912,0.140408,0.0,0.0,0.0,0.0
1913,0.0,0.0,0.0,0.0,0.0
1914,0.0,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,0.0,0.0
1916,0.0,0.0,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0,0.0
1918,0.0,0.0,0.0,0.0,0.0
1919,0.0,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.0,0.0,0.0
1921,0.0,0.0,0.0,0.0,0.0
1922,0.0,0.0,0.0,0.0,0.0
1923,0.0,0.0,0.0,0.0,0.0
1924,0.0,0.0,0.0,0.0,0.0
1925,0.0,0.0,0.0,0.33326300000000003,0.0
1926,0.0,0.26931,0.0,0.510613,0.376686
1927,0.266374,0.459325,0.0,0.577484,0.523604
1928,0.487211,0.5423,0.214707,0.598264,0.574246
1929,0.573049,0.5695319999999999,0.416573,0.603779,0.5891069999999999
1930,0.599197,0.509209,0.513374,0.597352,0.594209
1931,0.605911,0.298191,0.541752,0.570904,0.5799890000000001
1932,0.607622,0.350078,0.54567,0.499242,0.529667
1933,0.598637,0.348658,0.546718,0.292168,0.4200930000000001
1934,0.560766,0.119513,0.4935020000000001,0.0,0.182314
1935,0.452013,0.0,0.398373,0.0,0.0
1936,0.155029,0.0,0.187628,0.0,0.0
1937,0.0,0.0,0.0,0.0,0.0
1938,0.0,0.0,0.0,0.0,0.0
1939,0.0,0.0,0.0,0.0,0.0
1940,0.0,0.0,0.0,0.0,0.0
1941,0.0,0.0,0.0,0.0,0.0
1942,0.0,0.0,0.0,0.0,0.0
1943,0.0,0.0,0.0,0.0,0.0
1944,0.0,0.0,0.0,0.0,0.0
1945,0.0,0.0,0.0,0.0,0.0
1946,0.0,0.0,0.0,0.0,0.0
1947,0.0,0.0,0.0,0.0,0.0
1948,0.0,0.0,0.0,0.0,0.0
1949,0.0,0.019423,0.0,0.0,0.0
1950,0.0,0.30328,0.0,0.422099,0.392431
1951,0.273789,0.466113,0.0,0.557344,0.5381670000000001
1952,0.491117,0.5443020000000001,0.212568,0.598863,0.5904
1953,0.573576,0.569331,0.347718,0.6017319999999999,0.602213
1954,0.5991489999999999,0.5745979999999999,0.394374,0.595212,0.603641
1955,0.605708,0.558573,0.236304,0.571775,0.595647
1956,0.607128,0.507744,0.0,0.494913,0.561851
1957,0.598258,0.385791,0.0,0.264573,0.461846
1958,0.561009,0.106144,0.382199,0.0,0.21322
1959,0.453557,0.0,0.227644,0.0,0.0
1960,0.155052,0.0,0.0,0.0,0.0
1961,0.0,0.0,0.0,0.0,0.0
1962,0.0,0.0,0.0,0.0,0.0
1963,0.0,0.0,0.0,0.0,0.0
1964,0.0,0.0,0.0,0.0,0.0
1965,0.0,0.0,0.0,0.0,0.0
1966,0.0,0.0,0.0,0.0,0.0
1967,0.0,0.0,0.0,0.0,0.0
1968,0.0,0.0,0.0,0.0,0.0
1969,0.0,0.0,0.0,0.0,0.0
1970,0.0,0.0,0.0,0.0,0.0
1971,0.0,0.0,0.0,0.0,0.0
1972,0.0,0.0,0.0,0.009513,0.0
1973,0.0,0.030507,0.0,0.355594,0.12073
1974,0.0,0.313755,0.0,0.515436,0.407887
1975,0.282357,0.473769,0.0,0.579489,0.540538
1976,0.49582,0.549607,0.224863,0.5982529999999999,0.5893649999999999
1977,0.58055,0.5766180000000001,0.408777,0.5990310000000001,0.598797
1978,0.605218,0.58022,0.505659,0.593717,0.600242
1979,0.6113350000000001,0.564322,0.540967,0.569646,0.5920810000000001
1980,0.611879,0.514532,0.556998,0.488885,0.556689
1981,0.603264,0.39411,0.548674,0.247529,0.456881
1982,0.567313,0.118168,0.502832,0.0,0.201764
1983,0.455715,0.0,0.381351,0.0,0.0
1984,0.159983,0.0,0.113501,0.0,0.0
1985,0.0,0.0,0.0,0.0,0.0
1986,0.0,0.0,0.0,0.0,0.0
1987,0.0,0.0,0.0,0.0,0.0
1988,0.0,0.0,0.0,0.0,0.0
1989,0.0,0.0,0.0,0.0,0.0
1990,0.0,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0,0.0
1992,0.0,0.0,0.0,0.0,0.0
1993,0.0,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.0,0.0,0.0
1996,0.0,0.0,0.0,0.0,0.0
1997,0.0,0.024596,0.0,0.356618,0.052410000000000005
1998,0.0,0.324855,0.0,0.517683,0.406061
1999,0.291975,0.481912,0.0,0.58076,0.546608
2000,0.500727,0.556257,0.0,0.5991350000000001,0.595825
2001,0.581152,0.5842390000000001,0.354991,0.604267,0.608974
2002,0.605128,0.588504,0.51775,0.599485,0.6103930000000001
2003,0.610997,0.5734640000000001,0.569689,0.57749,0.602712
2004,0.608957,0.525582,0.5626140000000001,0.504533,0.570463
2005,0.600463,0.411026,0.547756,0.303221,0.474532
2006,0.564759,0.150856,0.5071100000000001,0.0,0.237539
2007,0.449672,0.0,0.253054,0.0,0.0
2008,0.14103800000000002,0.0,0.0,0.0,0.0
2009,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0,0.0
2012,0.0,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.0,0.0,0.0
2017,0.0,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.321954,0.108842
2022,0.0,0.264388,0.0,0.507271,0.4171760000000001
2023,0.294659,0.249671,0.0,0.574559,0.548581
2024,0.5017520000000001,0.5145810000000001,0.0,0.593966,0.59548
2025,0.584492,0.548705,0.0,0.596105,0.60668
2026,0.607819,0.526778,0.088755,0.591653,0.607899
2027,0.613455,0.248263,0.487775,0.570872,0.600481
2028,0.614216,0.182358,0.560129,0.501262,0.568979
2029,0.6062609999999999,0.012273,0.557715,0.303124,0.473465
2030,0.571433,0.0,0.515206,0.0,0.234666
2031,0.461244,0.0,0.422951,0.0,0.0
2032,0.168808,0.0,0.202521,0.0,0.0
2033,0.0,0.0,0.0,0.0,0.0
2034,0.0,0.0,0.0,0.0,0.0
2035,0.0,0.0,0.0,0.0,0.0
2036,0.0,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,0.0,0.0
2040,0.0,0.0,0.0,0.0,0.0
2041,0.0,0.0,0.0,0.0,0.0
2042,0.0,0.0,0.0,0.0,0.0
2043,0.0,0.0,0.0,0.0,0.0
2044,0.0,0.0,0.0,0.0,0.0
2045,0.0,0.0,0.0,0.347315,0.127928
2046,0.0,0.0,0.0,0.521817,0.423693
2047,0.301199,0.283909,0.0,0.584541,0.55153
2048,0.506613,0.519328,0.203221,0.6024729999999999,0.596855
2049,0.5857899999999999,0.563362,0.413678,0.6024079999999999,0.607745
2050,0.608394,0.54365,0.517212,0.598345,0.6091300000000001
2051,0.6140140000000001,0.554979,0.5589689999999999,0.5776319999999999,0.601601
2052,0.6135010000000001,0.516566,0.567282,0.506111,0.570944
2053,0.605636,0.39159,0.560932,0.307309,0.476732
2054,0.571259,0.110374,0.52005,0.0,0.24341
2055,0.461546,0.0,0.42535,0.0,0.0
2056,0.16476400000000002,0.0,0.165972,0.0,0.0
2057,0.0,0.0,0.0,0.0,0.0
2058,0.0,0.0,0.0,0.0,0.0
2059,0.0,0.0,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0,0.0
2062,0.0,0.0,0.0,0.0,0.0
2063,0.0,0.0,0.0,0.0,0.0
2064,0.0,0.0,0.0,0.0,0.0
2065,0.0,0.0,0.0,0.0,0.0
2066,0.0,0.0,0.0,0.0,0.0
2067,0.0,0.0,0.0,0.0,0.0
2068,0.0,0.0,0.0,0.0,0.0
2069,0.0,0.0,0.0,0.357147,0.15728599999999998
2070,0.0,0.30906,0.0,0.520895,0.426732
2071,0.309965,0.466444,0.0,0.581747,0.5525760000000001
2072,0.512208,0.522241,0.255801,0.59892,0.5966859999999999
2073,0.585275,0.548319,0.434785,0.5995699999999999,0.6046159999999999
2074,0.6072930000000001,0.540517,0.5100819999999999,0.595279,0.605781
2075,0.61283,0.504578,0.487088,0.574988,0.598498
2076,0.610283,0.309987,0.477186,0.5042,0.567976
2077,0.602396,0.0,0.51737,0.301645,0.4742810000000001
2078,0.568825,0.0,0.463023,0.0,0.234102
2079,0.459342,0.0,0.38315,0.0,0.0
2080,0.16078900000000002,0.0,0.0,0.0,0.0
2081,0.0,0.0,0.0,0.0,0.0
2082,0.0,0.0,0.0,0.0,0.0
2083,0.0,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0,0.0
2086,0.0,0.0,0.0,0.0,0.0
2087,0.0,0.0,0.0,0.0,0.0
2088,0.0,0.0,0.0,0.0,0.0
2089,0.0,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0,0.0
2091,0.0,0.0,0.0,0.0,0.0
2092,0.0,0.0,0.0,0.0,0.0
2093,0.0,0.0,0.0,0.371422,0.168703
2094,0.0,0.0,0.0,0.525914,0.4359520000000001
2095,0.304871,0.332704,0.0,0.584734,0.5575140000000001
2096,0.5072720000000001,0.261482,0.260685,0.601069,0.6006640000000001
2097,0.583868,0.477167,0.44834,0.599741,0.6082569999999999
2098,0.605564,0.441748,0.537392,0.59351,0.609484
2099,0.611073,0.4595010000000001,0.574112,0.529122,0.602352
2100,0.612015,0.305904,0.578919,0.459294,0.57211
2101,0.60452,0.185693,0.56953,0.246539,0.480769
2102,0.571318,0.0,0.533493,0.0,0.248189
2103,0.467561,0.0,0.384769,0.0,0.0
2104,0.179149,0.0,0.217304,0.0,0.0
2105,0.0,0.0,0.0,0.0,0.0
2106,0.0,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,0.0,0.0
2116,0.0,0.0,0.0,0.0,0.0
2117,0.0,0.0,0.0,0.367985,0.158626
2118,0.0,0.254786,0.0,0.526988,0.4325020000000001
2119,0.308581,0.395653,0.0,0.584439,0.5549149999999999
2120,0.508931,0.547992,0.276824,0.600402,0.5973729999999999
2121,0.58481,0.561445,0.44918,0.599935,0.607597
2122,0.605487,0.572746,0.5363600000000001,0.590058,0.6088319999999999
2123,0.610947,0.565829,0.571461,0.544999,0.602256
2124,0.6120479999999999,0.0,0.5800609999999999,0.446863,0.5753119999999999
2125,0.604414,0.0,0.562951,0.0,0.486275
2126,0.572275,0.05003,0.493172,0.0,0.255378
2127,0.467962,0.0,0.423321,0.0,0.0
2128,0.18021,0.0,0.201269,0.0,0.0
2129,0.0,0.0,0.0,0.0,0.0
2130,0.0,0.0,0.0,0.0,0.0
2131,0.0,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,0.0,0.0
2134,0.0,0.0,0.0,0.0,0.0
2135,0.0,0.0,0.0,0.0,0.0
2136,0.0,0.0,0.0,0.0,0.0
2137,0.0,0.0,0.0,0.0,0.0
2138,0.0,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,0.0,0.0
2140,0.0,0.0,0.0,0.055526,0.0
2141,0.0,0.0,0.0,0.383418,0.153591
2142,0.0,0.0,0.0,0.534065,0.4320520000000001
2143,0.317785,0.0,0.0,0.589267,0.5531189999999999
2144,0.514999,0.0,0.263787,0.604194,0.595475
2145,0.5897479999999999,0.0,0.452778,0.607474,0.6038180000000001
2146,0.609749,0.0,0.5389520000000001,0.60324,0.605483
2147,0.615005,0.0,0.574757,0.583381,0.598888
2148,0.6153770000000001,0.0,0.583164,0.5153909999999999,0.569991
2149,0.608078,0.0,0.571976,0.315306,0.479214
2150,0.57634,0.0,0.535277,0.0,0.238492
2151,0.472221,0.0,0.444761,0.0,0.0
2152,0.185537,0.0,0.230251,0.0,0.0
2153,0.0,0.0,0.0,0.0,0.0
2154,0.0,0.0,0.0,0.0,0.0
2155,0.0,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0,0.0
2158,0.0,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,0.0,0.0
2160,0.0,0.0,0.0,0.0,0.0
2161,0.0,0.0,0.0,0.0,0.0
2162,0.0,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,0.0,0.0
2164,0.0,0.0,0.0,0.058761,0.0
2165,0.0,0.0,0.0,0.394422,0.179644
2166,0.0,0.0,0.0,0.54025,0.439208
2167,0.324558,0.0,0.0,0.5939180000000001,0.556497
2168,0.517003,0.0,0.274092,0.6089829999999999,0.596755
2169,0.589096,0.0,0.449154,0.6105520000000001,0.6058979999999999
2170,0.607959,0.0,0.533071,0.60656,0.607002
2171,0.611721,0.0,0.565861,0.5865819999999999,0.600273
2172,0.6133270000000001,0.0,0.563955,0.5129130000000001,0.568384
2173,0.606193,0.0,0.560888,0.238863,0.4743270000000001
2174,0.577611,0.0,0.501239,0.0,0.229632
2175,0.480573,0.0,0.403049,0.0,0.0
2176,0.200338,0.0,0.0,0.0,0.0
2177,0.0,0.0,0.0,0.0,0.0
2178,0.0,0.0,0.0,0.0,0.0
2179,0.0,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,0.0
2181,0.0,0.0,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0,0.0
2183,0.0,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,0.0,0.0
2186,0.0,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.0,0.014262,0.0
2189,0.0,0.0,0.0,0.382574,0.197338
2190,0.0,0.0,0.0,0.530452,0.4476
2191,0.332141,0.0,0.0,0.585148,0.56074
2192,0.522143,0.0,0.0,0.600553,0.599616
2193,0.589279,0.0,0.368538,0.599671,0.607161
2194,0.607637,0.0,0.449861,0.594905,0.608173
2195,0.611366,0.0,0.287642,0.5750460000000001,0.601364
2196,0.610784,0.0,0.4783310000000001,0.502282,0.570804
2197,0.603676,0.0,0.0,0.288853,0.481358
2198,0.575199,0.0,0.168173,0.0,0.231264
2199,0.477051,0.0,0.403338,0.0,0.0
2200,0.188667,0.0,0.142533,0.0,0.0
2201,0.0,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.0,0.0,0.0
2203,0.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0,0.0
2206,0.0,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.0,0.0,0.0
2208,0.0,0.0,0.0,0.0,0.0
2209,0.0,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,0.0,0.0
2212,0.0,0.0,0.0,0.0,0.0
2213,0.0,0.0,0.0,0.38957,0.198232
2214,0.0,0.0,0.0,0.538122,0.452216
2215,0.333679,0.0,0.0,0.5909,0.564713
2216,0.52151,0.0,0.284686,0.605626,0.602254
2217,0.588797,0.0,0.4694060000000001,0.606763,0.6101409999999999
2218,0.606642,0.0,0.5469729999999999,0.6026189999999999,0.61123
2219,0.610247,0.0,0.5394899999999999,0.583393,0.604966
2220,0.610736,0.0,0.369202,0.514261,0.577484
2221,0.6038060000000001,0.0,0.259537,0.309637,0.492078
2222,0.576005,0.0,0.28449800000000003,0.0,0.267879
2223,0.480096,0.0,0.0,0.0,0.0
2224,0.190534,0.0,0.0,0.0,0.0
2225,0.0,0.0,0.0,0.0,0.0
2226,0.0,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0,0.0
2229,0.0,0.0,0.0,0.0,0.0
2230,0.0,0.0,0.0,0.0,0.0
2231,0.0,0.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0,0.0
2233,0.0,0.0,0.0,0.0,0.0
2234,0.0,0.0,0.0,0.0,0.0
2235,0.0,0.0,0.0,0.0,0.0
2236,0.0,0.0,0.0,0.0,0.0
2237,0.0,0.092898,0.0,0.387486,0.199517
2238,0.0,0.363476,0.0,0.541841,0.451813
2239,0.345938,0.503525,0.0,0.593719,0.563587
2240,0.530662,0.564909,0.251477,0.607995,0.600366
2241,0.598016,0.5879260000000001,0.465545,0.608125,0.605532
2242,0.6151409999999999,0.590615,0.548798,0.6041310000000001,0.606745
2243,0.61878,0.577878,0.5572779999999999,0.586166,0.600599
2244,0.61702,0.536061,0.570869,0.518979,0.573513
2245,0.610197,0.431037,0.569343,0.322606,0.488041
2246,0.583203,0.197102,0.467589,0.0,0.259405
2247,0.481616,0.0,0.4537640000000001,0.0,0.0
2248,0.200041,0.0,0.234171,0.0,0.0
2249,0.0,0.0,0.0,0.0,0.0
2250,0.0,0.0,0.0,0.0,0.0
2251,0.0,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,0.0,0.0
2257,0.0,0.0,0.0,0.0,0.0
2258,0.0,0.0,0.0,0.0,0.0
2259,0.0,0.0,0.0,0.0,0.0
2260,0.0,0.0,0.0,0.0,0.0
2261,0.0,0.120686,0.0,0.366796,0.16484200000000002
