,tamanrasset,cardak,toledo,hail,minya
8421,0.4155930000000001,0.42229,0.421149,0.418338,0.414139
8422,0.416893,0.422743,0.422188,0.418715,0.414811
8423,0.417894,0.423295,0.423253,0.418796,0.41562
8424,0.418687,0.423776,0.4241180000000001,0.418601,0.416701
8425,0.419321,0.424045,0.424609,0.418149,0.418098
8426,0.4196760000000001,0.424084,0.424761,0.417455,0.419459
8427,0.419591,0.42391,0.42466,0.416536,0.420335
8428,0.418907,0.423519,0.424362,0.4153810000000001,0.420329
8429,0.417482,0.422837,0.423801,0.413876,0.419269
8430,0.415181,0.42177,0.422879,0.4118850000000001,0.4170430000000001
8431,0.412019,0.420303,0.4215680000000001,0.409388,0.413719
8432,0.408579,0.418721,0.420106,0.406816,0.410049
8433,0.4055760000000001,0.4173810000000001,0.418799,0.404708,0.406938
8434,0.4035760000000001,0.416575,0.417887,0.403503,0.405112
8435,0.402607,0.416349,0.417374,0.403277,0.404654
8436,0.402568,0.41669,0.417205,0.404017,0.405492
8437,0.403324,0.417536,0.417322,0.405637,0.407471
8438,0.404593,0.418635,0.417642,0.407726,0.410062
8439,0.406056,0.419685,0.41808,0.409791,0.412639
8440,0.407466,0.4204479999999999,0.418573,0.411437,0.414693
8441,0.408877,0.420949,0.419154,0.412678,0.416241
8442,0.41042,0.42128,0.4198770000000001,0.413635,0.417436
8443,0.412174,0.4215060000000001,0.420769,0.4144100000000001,0.418408
8444,0.413994,0.4215890000000001,0.421724,0.415032,0.419199
8445,0.415678,0.421462,0.422608,0.415511,0.419825
8446,0.4170680000000001,0.421115,0.423331,0.415858,0.420305
8447,0.418188,0.420751,0.423992,0.4160930000000001,0.420641
8448,0.419111,0.42063,0.424741,0.416237,0.420837
8449,0.419871,0.420921,0.425657,0.416291,0.420876
8450,0.420347,0.421433,0.4265390000000001,0.416181,0.420661
8451,0.420379,0.421888,0.4271180000000001,0.415812,0.420077
8452,0.41981,0.422051,0.42716,0.415086,0.419003
8453,0.4184850000000001,0.421875,0.426578,0.413891,0.417296
8454,0.416255,0.421359,0.425326,0.412116,0.41481
8455,0.41313,0.42055,0.423444,0.409762,0.411549
8456,0.409739,0.419686,0.421315,0.407276,0.408094
8457,0.406851,0.41905,0.4194020000000001,0.40521,0.405156
8458,0.405082,0.418878,0.418072,0.404013,0.403304
8459,0.404498,0.419216,0.417336,0.403748,0.4026
8460,0.40503,0.420063,0.417115,0.40439,0.402982
8461,0.406543,0.421374,0.417322,0.405844,0.404326
8462,0.40861,0.422917,0.417811,0.407739,0.406227
8463,0.410721,0.424414,0.418422,0.409629,0.408206
8464,0.412475,0.425658,0.419036,0.411156,0.409887
8465,0.4139,0.426743,0.419689,0.412339,0.411309
8466,0.415139,0.42784,0.420454,0.413291,0.41262
8467,0.4163020000000001,0.4290270000000001,0.421372,0.414106,0.413926
8468,0.417361,0.429992,0.422339,0.414794,0.415158
8469,0.418255,0.430324,0.423218,0.415348,0.416205
8470,0.418942,0.429823,0.423912,0.415765,0.416974
8471,0.419461,0.429124,0.424496,0.41607,0.417459
