,X1,X2,X3
1082,-0.475718543,-75.15766095,-24.12374411
1083,-0.463669361,-75.15766095,-24.12374411
1084,-0.461121176,-75.15766095,-24.12374411
1085,-0.518476748,-95.40940174,-26.80416012
1086,-0.694685757,-179.6996751,-30.09572467
1087,-0.934329463,-234.6409726,-52.05585025
1088,-0.895638826,-200.7188582,-121.9891954
1089,-0.776115617,-225.0009059,-113.5937937
1090,-0.775196848,-217.6160488,-111.7133645
1091,-0.791543026,-217.6696613,-113.9632792
1092,-0.776595947,-217.7106858,-113.6794274
1093,-0.754038733,-199.6717632,-116.0053901
1094,-0.753982631,-191.3735964,-112.3241635
1095,-0.801923437,-199.7296762,-112.0979391
1096,-0.987167451,-221.0250376,-114.7801298
1097,-1.345839377,-195.2944376,-103.8693129
1098,-1.598626073,-248.9971868,-66.11390362
1099,-1.70520429,-251.7170475,-63.54511241
1100,-1.6340016,-277.0301194,-47.46261634
1101,-1.478277742,-257.3561355,-46.17822074
1102,-1.189509458,-195.2781587,-26.80416012
1103,-0.914059142,-130.6429852,-24.12374411
1104,-0.631085452,-90.41122174,-24.12374411
1105,-0.52173225,-83.05979616,-24.12374411
1106,-0.475718543,-75.15766095,-24.12374411
1107,-0.463669361,-75.15766095,-24.12374411
1108,-0.461121176,-75.15766095,-24.12374411
1109,-0.518476748,-95.40940174,-26.80416012
1110,-0.694685757,-180.5110063,-30.09572467
1111,-0.934329463,-234.6516626,-52.05585025
1112,-0.895638826,-200.7188582,-122.0001244
1113,-0.776115617,-224.9738955,-113.5937937
1114,-0.775196848,-217.6101083,-111.6672003
1115,-0.791543026,-217.6646018,-113.6103686
1116,-0.776595947,-217.7047042,-113.263082
1117,-0.754038733,-199.6607885,-115.3378072
1118,-0.753982631,-191.3572911,-111.7050673
1119,-0.801923437,-199.7136925,-111.7200031
1120,-0.987167451,-221.0098352,-114.7049953
1121,-1.345839377,-195.2908151,-103.8328137
1122,-1.598626073,-248.9967885,-66.11390362
1123,-1.70520429,-251.7171304,-63.54511241
1124,-1.6340016,-277.0301194,-47.46261634
1125,-1.478277742,-257.3666448,-46.17822074
1126,-1.189509458,-195.286202,-26.80416012
1127,-0.914059142,-130.6252123,-24.12374411
1128,-0.631085452,-90.41122174,-24.12374411
1129,-0.52173225,-83.05979616,-24.12374411
1130,-0.475718543,-75.15766095,-24.12374411
1131,-0.463669361,-75.15766095,-24.12374411
1132,-0.461121176,-75.15766095,-24.12374411
1133,-0.518476748,-95.40940174,-26.80416012
1134,-0.694685757,-180.5110063,-30.09572467
1135,-0.934329463,-234.6437216,-52.05585025
1136,-0.895638826,-200.7188582,-121.9890077
1137,-0.776115617,-224.8990002,-113.5937937
1138,-0.775196848,-217.6015498,-111.6672003
1139,-0.791543026,-217.6524716,-113.597598
1140,-0.776595947,-217.686414,-113.1167923
1141,-0.754038733,-199.6408348,-115.2836672
1142,-0.753982631,-191.3389109,-111.6751831
1143,-0.801923437,-199.6957693,-111.6806686
1144,-0.987167451,-220.9950784,-114.6484529
1145,-1.345839377,-195.2825176,-103.7820808
1146,-1.598626073,-248.9459121,-66.11390362
1147,-1.70520429,-251.7150954,-63.54511241
1148,-1.6340016,-277.0301194,-47.46261634
1149,-1.478277742,-257.3525405,-46.17822074
1150,-1.189509458,-195.2494351,-26.80416012
1151,-0.914059142,-130.6244983,-24.12374411
1152,-0.637659135,-92.61406027,-18.76291208
1153,-0.525679274,-92.61406027,-18.76291208
1154,-0.478329781,-75.15766095,-18.76291208
1155,-0.465034765,-75.15766095,-18.76291208
1156,-0.463792332,-75.15766095,-18.76291208
1157,-0.52257344,-80.15584095,-18.76291208
1158,-0.705311269,-148.3789395,-30.09572467
1159,-0.955490825,-189.4034209,-35.23330708
1160,-0.928076126,-238.5927405,-61.3952694
1161,-0.821146675,-244.2609522,-63.64296171
1162,-0.826113078,-231.3503084,-62.679665
1163,-0.844031786,-222.3955027,-64.92735731
1164,-0.824406453,-222.4341725,-63.64296171
1165,-0.797626766,-204.3894035,-61.0741705
1166,-0.793108203,-196.0895784,-32.66451588
1167,-0.83898241,-204.4483987,-31.38012027
1168,-1.02308537,-225.7457943,-31.70121917
1169,-1.381191307,-192.7195359,-23.98107004
1170,-1.632936388,-258.9316815,-18.76291208
1171,-1.739449044,-248.5799693,-18.76291208
1172,-1.668856971,-259.8843687,-18.76291208
1173,-1.513884599,-254.2145916,-18.76291208
1174,-1.21780267,-205.1483171,-18.76291208
1175,-0.929593988,-135.0225679,-18.76291208
1176,-0.637659135,-101.8098151,-18.76291208
1177,-0.525679274,-101.8098151,-18.76291208
1178,-0.478329781,-84.35341579,-18.76291208
1179,-0.465034765,-84.35341579,-18.76291208
1180,-0.463792332,-84.35341579,-18.76291208
1181,-0.52257344,-89.35159579,-18.76291208
1182,-0.705311269,-148.2244002,-18.76291208
1183,-0.955490825,-198.7349755,-18.76291208
1184,-0.928076126,-238.603918,-18.76291208
1185,-0.821146675,-235.0737034,-18.76291208
1186,-0.826113078,-231.386538,-18.76291208
1187,-0.844031786,-227.0191881,-18.76291208
1188,-0.824406453,-227.053565,-18.76291208
1189,-0.797626766,-199.80154,-18.76291208
1190,-0.793108203,-191.5016664,-18.76291208
1191,-0.83898241,-199.8599638,-18.76291208
1192,-1.02308537,-221.1567949,-18.76291208
1193,-1.381191307,-188.1171426,-18.76291208
1194,-1.632936388,-249.6634233,-18.76291208
1195,-1.739449044,-248.5771465,-18.76291208
1196,-1.668856971,-269.0801236,-18.76291208
1197,-1.513884599,-245.0188368,-18.76291208
1198,-1.21780267,-195.9525622,-18.76291208
1199,-0.929593988,-135.0225679,-18.76291208
1200,-0.631085452,-101.8098151,-18.76291208
1201,-0.52173225,-101.8098151,-18.76291208
1202,-0.475718543,-84.35341579,-18.76291208
1203,-0.463669361,-84.35341579,-18.76291208
1204,-0.461121176,-84.35341579,-18.76291208
1205,-0.518476748,-89.35159579,-18.76291208
1206,-0.694685757,-147.7607823,-18.76291208
1207,-0.934329463,-198.560913,-18.76291208
1208,-0.895638826,-238.5885177,-18.76291208
1209,-0.776115617,-235.0328077,-18.76291208
1210,-0.775196848,-231.3645075,-18.76291208
1211,-0.791543026,-227.0083866,-18.76291208
1212,-0.776595947,-227.0456051,-18.76291208
1213,-0.754038733,-199.8060811,-18.76291208
1214,-0.753982631,-191.5085179,-18.76291208
1215,-0.801923437,-199.8667139,-18.76291208
1216,-0.987167451,-221.1599136,-18.76291208
1217,-1.345839377,-188.1171426,-18.76291208
1218,-1.598626073,-249.6628049,-18.76291208
1219,-1.70520429,-248.5771465,-18.76291208
1220,-1.6340016,-269.0801236,-18.76291208
1221,-1.478277742,-245.0188368,-18.76291208
1222,-1.189509458,-195.9525622,-18.76291208
1223,-0.914059142,-135.0225679,-18.76291208
1224,-0.631085452,-90.41122174,-24.12374411
1225,-0.52173225,-83.05979616,-24.12374411
1226,-0.475718543,-75.15766095,-24.12374411
1227,-0.463669361,-75.15766095,-24.12374411
1228,-0.461121176,-75.15766095,-24.12374411
1229,-0.518476748,-95.40940174,-26.80416012
1230,-0.694685757,-179.7383099,-30.09572467
1231,-0.934329463,-234.6548983,-52.05585025
1232,-0.895638826,-200.7188582,-121.9423651
1233,-0.776115617,-225.0145982,-113.5937937
1234,-0.775196848,-217.5932162,-111.6672003
1235,-0.791543026,-217.6406002,-113.5937937
1236,-0.776595947,-217.6760899,-113.0494452
1237,-0.754038733,-199.6305374,-115.1992882
1238,-0.753982631,-191.3273135,-111.6672003
1239,-0.801923437,-199.6836387,-111.6672003
1240,-0.987167451,-220.986522,-114.5570904
1241,-1.345839377,-195.2825176,-103.6886893
1242,-1.598626073,-248.9519673,-66.11390362
1243,-1.70520429,-251.7150954,-63.54511241
1244,-1.6340016,-277.0301194,-47.46261634
1245,-1.478277742,-257.3568591,-46.17822074
1246,-1.189509458,-195.2883533,-26.80416012
1247,-0.914059142,-130.6537576,-24.12374411
1248,-0.631085452,-90.41122174,-24.12374411
1249,-0.52173225,-83.05979616,-24.12374411
1250,-0.475718543,-75.15766095,-24.12374411
1251,-0.463669361,-75.15766095,-24.12374411
1252,-0.461121176,-75.15766095,-24.12374411
1253,-0.518476748,-97.7274909,-26.80416012
1254,-0.694685757,-180.2019277,-30.09572467
1255,-0.934329463,-234.6580434,-52.05585025
1256,-0.895638826,-200.7239143,-121.969532
1257,-0.776115617,-225.011041,-113.5937937
1258,-0.775196848,-217.594976,-111.7045231
1259,-0.791543026,-217.6466757,-113.94831
1260,-0.776595947,-217.6898721,-113.7343665
1261,-0.754038733,-199.6595496,-116.0560047
1262,-0.753982631,-191.3464434,-112.3015376
1263,-0.801923437,-199.7050407,-112.0198792
1264,-0.987167451,-221.0232313,-114.7270388
1265,-1.345839377,-195.3431546,-103.8488361
1266,-1.598626073,-249.0477964,-66.11390362
1267,-1.70520429,-251.7590671,-63.54511241
1268,-1.6340016,-277.0548388,-47.46261634
1269,-1.478277742,-257.4180289,-46.17822074
1270,-1.189509458,-195.3736583,-26.80416012
1271,-0.914059142,-130.7087719,-24.12374411
1272,-0.631085452,-90.41122174,-24.12374411
1273,-0.52173225,-83.05979616,-24.12374411
1274,-0.475718543,-75.15766095,-24.12374411
1275,-0.463669361,-75.15766095,-24.12374411
1276,-0.461121176,-75.15766095,-24.12374411
1277,-0.518476748,-97.7274909,-26.80416012
1278,-0.694685757,-179.8928492,-30.09572467
1279,-0.934329463,-234.6541445,-52.05585025
1280,-0.895638826,-200.7188582,-122.0232467
1281,-0.776115617,-224.8679022,-113.5937937
1282,-0.775196848,-217.4653524,-111.6708358
1283,-0.791543026,-217.5756499,-113.8707951
1284,-0.776595947,-217.6617169,-113.6507589
1285,-0.754038733,-199.6166956,-116.0009016
1286,-0.753982631,-191.3563612,-112.2686072
1287,-0.801923437,-199.7191977,-111.9592711
1288,-0.987167451,-221.010028,-114.7363451
1289,-1.345839377,-195.2875356,-103.8719432
1290,-1.598626073,-248.9662928,-66.11390362
1291,-1.70520429,-251.7150954,-63.54511241
1292,-1.6340016,-277.0301194,-47.46261634
1293,-1.478277742,-257.3525405,-46.17822074
1294,-1.189509458,-195.2355437,-26.80416012
1295,-0.914059142,-130.6168909,-24.12374411
1296,-0.631085452,-90.41122174,-24.12374411
1297,-0.52173225,-83.05979616,-24.12374411
1298,-0.475718543,-75.15766095,-24.12374411
1299,-0.463669361,-75.15766095,-24.12374411
1300,-0.461121176,-75.15766095,-24.12374411
1301,-0.518476748,-95.40940174,-26.80416012
1302,-0.694685757,-179.7383099,-30.09572467
1303,-0.934329463,-234.6409726,-52.05585025
1304,-0.895638826,-200.7188582,-122.021602
1305,-0.776115617,-224.7546634,-113.5937937
1306,-0.775196848,-217.4329157,-111.7004567
1307,-0.791543026,-217.5860149,-113.9480595
1308,-0.776595947,-217.6746598,-113.6715931
1309,-0.754038733,-199.6309796,-115.9650046
1310,-0.753982631,-191.3295969,-112.2116922
1311,-0.801923437,-199.6845663,-111.9635433
1312,-0.987167451,-220.9987729,-114.7470338
1313,-1.345839377,-195.2825176,-103.8813539
1314,-1.598626073,-248.9453352,-66.11390362
1315,-1.70520429,-251.7150954,-63.54511241
1316,-1.6340016,-277.0301194,-47.46261634
1317,-1.478277742,-257.3525405,-46.17822074
1318,-1.189509458,-195.2355437,-26.80416012
1319,-0.914059142,-130.6168909,-24.12374411
1320,-0.637659135,-92.61406027,-18.76291208
1321,-0.525679274,-92.61406027,-18.76291208
1322,-0.478329781,-75.15766095,-18.76291208
1323,-0.465034765,-75.15766095,-18.76291208
1324,-0.463792332,-75.15766095,-18.76291208
1325,-0.52257344,-80.15584095,-18.76291208
1326,-0.705311269,-146.6017378,-30.09572467
1327,-0.955490825,-189.4024257,-35.23330708
1328,-0.928076126,-238.5885177,-61.3952694
1329,-0.821146675,-243.9992948,-63.64296171
1330,-0.826113078,-231.2460362,-62.679665
1331,-0.844031786,-222.4216843,-64.99501362
1332,-0.824406453,-222.4630939,-63.78294177
1333,-0.797626766,-204.4195083,-61.07829633
1334,-0.793108203,-196.1215958,-32.66618695
1335,-0.83898241,-204.4777551,-31.38012027
1336,-1.02308537,-225.7685527,-31.70121917
1337,-1.381191307,-192.71502,-23.98107004
1338,-1.632936388,-258.8812229,-18.76291208
1339,-1.739449044,-248.5771465,-18.76291208
1340,-1.668856971,-259.8843687,-18.76291208
1341,-1.513884599,-254.2145916,-18.76291208
1342,-1.21780267,-205.1483171,-18.76291208
1343,-0.929593988,-135.0225679,-18.76291208
1344,-0.637659135,-101.8098151,-18.76291208
1345,-0.525679274,-101.8098151,-18.76291208
1346,-0.478329781,-84.35341579,-18.76291208
1347,-0.465034765,-84.35341579,-18.76291208
1348,-0.463792332,-84.35341579,-18.76291208
1349,-0.52257344,-89.35159579,-18.76291208
1350,-0.705311269,-147.3744342,-18.76291208
1351,-0.955490825,-198.5616466,-18.76291208
1352,-0.928076126,-238.5885177,-18.76291208
1353,-0.821146675,-235.0860328,-18.76291208
1354,-0.826113078,-231.3790086,-18.76291208
1355,-0.844031786,-227.0268406,-18.76291208
1356,-0.824406453,-227.0695432,-19.33142886
1357,-0.797626766,-199.8278108,-19.83417593
1358,-0.793108203,-191.5275019,-19.33142886
1359,-0.83898241,-199.8847585,-18.76291208
1360,-1.02308537,-221.1744579,-18.76291208
1361,-1.381191307,-188.1171426,-18.76291208
1362,-1.632936388,-249.6623538,-18.76291208
1363,-1.739449044,-248.5771465,-18.76291208
1364,-1.668856971,-269.0801236,-18.76291208
1365,-1.513884599,-245.0188368,-18.76291208
1366,-1.21780267,-195.9525622,-18.76291208
1367,-0.929593988,-135.0225679,-18.76291208
1368,-0.631085452,-90.41122174,-24.12374411
1369,-0.52173225,-83.05979616,-24.12374411
1370,-0.475718543,-75.15766095,-24.12374411
1371,-0.463669361,-75.15766095,-24.12374411
1372,-0.461121176,-75.15766095,-24.88976867
1373,-0.518476748,-95.40940174,-27.76169082
1374,-0.694685757,-178.9269787,-30.09572467
1375,-0.934329463,-234.6409726,-52.05585025
1376,-0.895638826,-200.7188582,-121.9423651
1377,-0.776115617,-224.658476,-113.5937937
1378,-0.775196848,-217.338823,-111.6672003
1379,-0.791543026,-217.4660642,-113.5937937
1380,-0.776595947,-217.6040505,-113.0494452
1381,-0.754038733,-199.6455471,-115.1992882
1382,-0.753982631,-191.3467799,-111.6672003
1383,-0.801923437,-199.7018525,-111.6672003
1384,-0.987167451,-220.9996294,-114.5650928
1385,-1.345839377,-195.2825176,-103.7096389
1386,-1.598626073,-248.9453352,-66.11390362
1387,-1.70520429,-251.7150954,-63.54511241
1388,-1.6340016,-277.0301194,-47.46261634
1389,-1.478277742,-257.3525405,-46.17822074
1390,-1.189509458,-195.2355437,-26.80416012
1391,-0.914059142,-130.6168909,-24.12374411
1392,-0.631085452,-90.41122174,-24.12374411
1393,-0.52173225,-83.05979616,-24.12374411
1394,-0.475718543,-75.15766095,-24.12374411
1395,-0.463669361,-75.15766095,-24.12374411
1396,-0.461121176,-75.15766095,-24.12374411
1397,-0.518476748,-95.40940174,-26.80416012
1398,-0.694685757,-179.4292313,-30.09572467
1399,-0.934329463,-234.6416416,-52.05585025
1400,-0.895638826,-200.7188582,-121.945214
1401,-0.776115617,-224.9344951,-113.5937937
1402,-0.775196848,-217.5949139,-111.6672003
1403,-0.791543026,-217.6494915,-113.5937937
1404,-0.776595947,-217.6883058,-113.0674495
1405,-0.754038733,-199.6447713,-115.2571192
1406,-0.753982631,-191.346545,-111.6711523
1407,-0.801923437,-199.7053027,-111.6799177
1408,-0.987167451,-221.0042821,-114.6572379
1409,-1.345839377,-195.2825176,-103.7909409
1410,-1.598626073,-248.9512965,-66.11390362
1411,-1.70520429,-251.7150954,-63.54511241
1412,-1.6340016,-277.0301194,-47.46261634
1413,-1.478277742,-257.3525405,-46.17822074
1414,-1.189509458,-195.2355437,-26.80416012
1415,-0.914059142,-130.6168909,-24.12374411
1416,-0.593957911,-90.41122174,-24.12374411
1417,-0.488365312,-83.05979616,-24.12374411
1418,-0.442726618,-75.15766095,-24.12374411
1419,-0.43093789,-75.15766095,-24.12374411
1420,-0.429356497,-75.15766095,-24.12374411
1421,-0.480356746,-95.40940174,-26.80416012
1422,-0.622663741,-179.8928492,-30.09572467
1423,-0.80616876,-234.6475551,-52.05585025
1424,-0.765937309,-200.7188582,-121.9726108
1425,-0.702582229,-225.0193281,-113.5937937
1426,-0.709653619,-217.6022106,-111.6672003
1427,-0.72495784,-217.6520894,-113.5938004
1428,-0.710353321,-217.6895788,-113.1013429
1429,-0.687881607,-199.6466032,-115.2764544
1430,-0.679619659,-191.3487405,-111.6792357
1431,-0.715626566,-199.7072534,-111.694106
1432,-0.862639745,-221.0051828,-114.6795442
1433,-1.145629507,-195.2825176,-103.8181072
1434,-1.358404626,-248.977255,-66.11390362
1435,-1.518179407,-251.7150954,-63.54511241
1436,-1.549878125,-277.0301194,-47.46261634
1437,-1.406593002,-257.3554844,-46.17822074
1438,-1.133108492,-195.2600448,-26.80416012
1439,-0.867616642,-130.6168909,-24.12374411
1440,-0.593957911,-90.41122174,-24.12374411
1441,-0.488365312,-83.05979616,-24.12374411
1442,-0.442726618,-75.15766095,-24.12374411
1443,-0.43093789,-75.15766095,-24.12374411
1444,-0.429356497,-75.15766095,-24.12374411
1445,-0.480356746,-95.40940174,-26.80416012
1446,-0.622663741,-179.6996751,-30.09572467
1447,-0.80616876,-234.6409726,-52.05585025
1448,-0.765937309,-200.7188582,-121.9748611
1449,-0.702582229,-224.8992299,-113.5937937
1450,-0.709653619,-217.6068471,-111.6672003
1451,-0.72495784,-217.6608871,-113.6792517
1452,-0.710353321,-217.7013837,-113.3825463
1453,-0.687881607,-199.6611008,-115.700036
1454,-0.679619659,-191.3610837,-111.9826738
1455,-0.715626566,-199.7172304,-111.7808956
1456,-0.862639745,-221.0146423,-114.7064474
1457,-1.145629507,-195.3025589,-103.8458367
1458,-1.358404626,-249.0085996,-66.11390362
1459,-1.518179407,-251.7208359,-63.54511241
1460,-1.549878125,-277.0301194,-47.46261634
1461,-1.406593002,-257.3735689,-46.17822074
1462,-1.133108492,-195.2589088,-26.80416012
1463,-0.867616642,-130.6168909,-24.12374411
1464,-0.593957911,-90.41122174,-24.12374411
1465,-0.488365312,-83.05979616,-24.12374411
1466,-0.442726618,-75.15766095,-24.12374411
1467,-0.43093789,-75.15766095,-24.12374411
1468,-0.429356497,-75.15766095,-24.12374411
1469,-0.480356746,-95.40940174,-26.80416012
1470,-0.622663741,-180.6655456,-30.09572467
1471,-0.80616876,-234.6445665,-52.05585025
1472,-0.765937309,-200.7188582,-121.9852685
1473,-0.702582229,-224.9065158,-113.5937937
1474,-0.709653619,-217.4046744,-111.6672003
1475,-0.72495784,-217.4600431,-113.5937937
1476,-0.710353321,-217.5962879,-113.092512
1477,-0.687881607,-199.5961093,-115.2654532
1478,-0.679619659,-191.3323538,-111.6672003
1479,-0.715626566,-199.6903566,-111.6672003
1480,-0.862639745,-220.988888,-114.629558
1481,-1.145629507,-195.2825176,-103.7647639
1482,-1.358404626,-248.9453352,-66.11390362
1483,-1.518179407,-251.7150954,-63.54511241
1484,-1.549878125,-277.0301194,-47.46261634
1485,-1.406593002,-257.3525405,-46.17822074
1486,-1.133108492,-195.2355437,-26.80416012
1487,-0.867616642,-130.6168909,-24.12374411
1488,-0.600531594,-92.61406027,-18.76291208
1489,-0.492312336,-92.61406027,-18.76291208
1490,-0.445337856,-75.15766095,-18.76291208
1491,-0.432303294,-75.15766095,-18.76291208
1492,-0.432027653,-75.15766095,-18.76291208
1493,-0.484453438,-80.15584095,-18.76291208
1494,-0.633289253,-147.3744342,-30.09572467
1495,-0.827330122,-189.401809,-35.23330708
1496,-0.79837461,-238.5909547,-61.3952694
1497,-0.747613287,-244.2549114,-63.64296171
1498,-0.760569848,-231.3453663,-62.679665
1499,-0.7774466,-222.3933647,-64.92735731
1500,-0.758163827,-222.4345095,-63.64296171
1501,-0.731469639,-204.3925122,-61.0741705
1502,-0.718745231,-196.0890397,-32.66451588
1503,-0.752685539,-204.4447637,-31.38012027
1504,-0.898557664,-225.7422362,-31.70121917
1505,-1.180981437,-192.71502,-23.98107004
1506,-1.392714942,-258.9005692,-18.76291208
1507,-1.552424161,-248.5771465,-18.76291208
1508,-1.584733496,-259.8843687,-18.76291208
1509,-1.44219986,-254.2145916,-18.76291208
1510,-1.161401704,-205.1483171,-18.76291208
1511,-0.883151488,-135.0225679,-18.76291208
1512,-0.600531594,-101.8098151,-18.76291208
1513,-0.492312336,-101.8098151,-18.76291208
1514,-0.445337856,-84.35341579,-18.76291208
1515,-0.432303294,-84.35341579,-18.76291208
1516,-0.432027653,-84.35341579,-18.76291208
1517,-0.484453438,-89.35159579,-18.76291208
1518,-0.633289253,-147.9153216,-18.76291208
1519,-0.827330122,-198.6300905,-18.76291208
1520,-0.79837461,-238.5885177,-18.76291208
1521,-0.747613287,-235.0685373,-18.76291208
1522,-0.760569848,-231.3525326,-18.76291208
1523,-0.7774466,-226.992882,-18.76291208
1524,-0.758163827,-227.0270403,-18.76291208
1525,-0.731469639,-199.7848214,-18.76291208
1526,-0.718745231,-191.4826163,-18.76291208
1527,-0.752685539,-199.843178,-18.76291208
1528,-0.898557664,-221.1465761,-18.76291208
1529,-1.180981437,-188.1171426,-18.76291208
1530,-1.392714942,-249.6623538,-18.76291208
1531,-1.552424161,-248.5771465,-18.76291208
1532,-1.584733496,-269.0801236,-18.76291208
1533,-1.44219986,-245.0188368,-18.76291208
1534,-1.161401704,-195.9525622,-18.76291208
1535,-0.883151488,-135.0225679,-18.76291208
1536,-0.593957911,-90.41122174,-24.12374411
1537,-0.488365312,-83.05979616,-24.12374411
1538,-0.442726618,-75.15766095,-24.12374411
1539,-0.43093789,-75.15766095,-24.69826253
1540,-0.429356497,-75.15766095,-25.08127481
1541,-0.480356746,-95.40940174,-27.57018468
1542,-0.622663741,-179.3905965,-30.09572467
1543,-0.80616876,-234.6417413,-52.05585025
1544,-0.765937309,-200.7188582,-121.9423651
1545,-0.702582229,-224.9818699,-113.5937937
1546,-0.709653619,-217.5953001,-111.6672003
1547,-0.72495784,-217.648161,-113.5937937
1548,-0.710353321,-217.6865587,-113.0494452
1549,-0.687881607,-199.6426204,-115.1992882
1550,-0.679619659,-191.3418511,-111.6672003
1551,-0.715626566,-199.6986317,-111.6672003
1552,-0.862639745,-220.9975901,-114.5570904
1553,-1.145629507,-195.2825176,-103.6806292
1554,-1.358404626,-248.945767,-66.11390362
1555,-1.518179407,-251.7150954,-63.54511241
1556,-1.549878125,-277.0301194,-47.46261634
1557,-1.406593002,-257.3525405,-46.17822074
1558,-1.133108492,-195.2528468,-26.80416012
1559,-0.867616642,-130.6213063,-24.12374411
1560,-0.593957911,-90.41122174,-24.12374411
1561,-0.488365312,-83.05979616,-24.12374411
1562,-0.442726618,-75.15766095,-24.12374411
1563,-0.43093789,-75.15766095,-24.12374411
1564,-0.429356497,-75.15766095,-24.12374411
1565,-0.480356746,-95.40940174,-26.80416012
1566,-0.622663741,-180.6655456,-30.09572467
1567,-0.80616876,-234.6573442,-52.05585025
1568,-0.765937309,-200.7188582,-121.9465183
1569,-0.702582229,-225.0109328,-113.5937937
1570,-0.709653619,-217.5921014,-111.6672003
1571,-0.72495784,-217.6407357,-113.5937937
1572,-0.710353321,-217.6763347,-113.0527827
1573,-0.687881607,-199.6308223,-115.2277316
1574,-0.679619659,-191.3285667,-111.6672003
1575,-0.715626566,-199.6852043,-111.6672003
1576,-0.862639745,-220.9873114,-114.6134886
1577,-1.145629507,-195.2825176,-103.7487312
1578,-1.358404626,-248.9671657,-66.11390362
1579,-1.518179407,-251.7150954,-63.54511241
1580,-1.549878125,-277.0301194,-47.46261634
1581,-1.406593002,-257.3684479,-46.17822074
1582,-1.133108492,-195.2955156,-26.80416012
1583,-0.867616642,-130.6619864,-24.12374411
1584,-0.593957911,-90.41122174,-24.12374411
1585,-0.488365312,-83.05979616,-24.12374411
1586,-0.442726618,-75.15766095,-24.12374411
1587,-0.43093789,-75.15766095,-24.12374411
1588,-0.429356497,-75.93035733,-24.12374411
1589,-0.480356746,-96.95479451,-26.80416012
1590,-0.622663741,-180.2019277,-30.09572467
1591,-0.80616876,-234.6614481,-52.05585025
1592,-0.765937309,-200.7408731,-121.986311
1593,-0.702582229,-225.0144666,-113.5937937
1594,-0.709653619,-217.6020065,-111.6840906
1595,-0.72495784,-217.6565726,-113.8756219
1596,-0.710353321,-217.7050219,-113.6046374
1597,-0.687881607,-199.658439,-115.9397264
1598,-0.679619659,-191.3597522,-112.2045319
1599,-0.715626566,-199.718898,-111.9265286
1600,-0.862639745,-221.0687349,-114.7290872
1601,-1.145629507,-195.3720237,-103.8629025
1602,-1.358404626,-249.073081,-66.11390362
1603,-1.518179407,-251.7994015,-63.54511241
1604,-1.549878125,-277.090919,-47.46261634
1605,-1.406593002,-257.4689862,-46.17822074
1606,-1.133108492,-195.4256032,-26.80416012
1607,-0.867616642,-130.7596058,-24.12374411
1608,-0.593957911,-90.41122174,-24.12374411
1609,-0.488365312,-83.05979616,-24.12374411
1610,-0.442726618,-76.70305372,-24.12374411
1611,-0.43093789,-75.93035733,-24.12374411
1612,-0.429356497,-77.4757501,-24.12374411
1613,-0.480356746,-96.95479451,-26.80416012
1614,-0.622663741,-179.8928492,-30.09572467
1615,-0.80616876,-234.7815964,-52.05585025
1616,-0.765937309,-200.7191918,-122.029101
1617,-0.702582229,-225.0219967,-113.5937937
1618,-0.709653619,-217.6039029,-111.6672003
1619,-0.72495784,-217.6551523,-113.6093195
1620,-0.710353321,-217.6929598,-113.1287083
1621,-0.687881607,-199.6493685,-115.2955317
1622,-0.679619659,-191.3474333,-111.687347
1623,-0.715626566,-199.7054912,-111.6955114
1624,-0.862639745,-221.00223,-114.6741517
1625,-1.145629507,-195.2825176,-103.8156978
1626,-1.358404626,-248.979598,-66.11390362
1627,-1.518179407,-251.7153214,-63.54511241
1628,-1.549878125,-277.0301194,-47.46261634
1629,-1.406593002,-257.3686674,-46.17822074
1630,-1.133108492,-195.2941006,-26.80416012
1631,-0.867616642,-130.6554347,-24.12374411
1632,-0.593957911,-90.41122174,-24.12374411
1633,-0.488365312,-83.05979616,-24.12374411
1634,-0.442726618,-75.15766095,-24.12374411
1635,-0.43093789,-75.15766095,-24.12374411
1636,-0.429356497,-75.15766095,-24.12374411
1637,-0.480356746,-96.95479451,-26.80416012
1638,-0.622663741,-179.6996751,-30.09572467
1639,-0.80616876,-234.7329056,-52.05585025
1640,-0.765937309,-200.7278027,-122.0168425
1641,-0.702582229,-225.0250051,-113.5937937
1642,-0.709653619,-217.613879,-111.6796986
1643,-0.72495784,-217.6674391,-113.8692804
1644,-0.710353321,-217.7093736,-113.5838848
1645,-0.687881607,-199.6692053,-115.8863992
1646,-0.679619659,-191.3697154,-112.117894
1647,-0.715626566,-199.7268439,-111.8559768
1648,-0.862639745,-221.0401703,-114.7404219
1649,-1.145629507,-195.3330735,-103.8751049
1650,-1.358404626,-249.0308392,-66.11390362
1651,-1.518179407,-251.7352208,-63.54511241
1652,-1.549878125,-277.0313717,-47.46261634
1653,-1.406593002,-257.3962437,-46.17822074
1654,-1.133108492,-195.3364517,-26.80416012
1655,-0.867616642,-130.6724413,-24.12374411
1656,-0.600531594,-92.61406027,-18.76291208
1657,-0.492312336,-92.61406027,-18.76291208
1658,-0.445337856,-75.15766095,-18.76291208
1659,-0.432303294,-75.15766095,-18.76291208
1660,-0.432027653,-75.15766095,-18.76291208
1661,-0.484453438,-81.70123372,-18.76291208
1662,-0.633289253,-147.5676083,-30.09572467
1663,-0.827330122,-189.4803815,-35.23330708
1664,-0.79837461,-238.6185866,-61.3952694
1665,-0.747613287,-244.2827263,-63.64296171
