,X1
1873,0.028744
1874,0.028908
1875,0.027276
1876,0.026728
1877,0.027972
1878,0.030724
1879,0.032152
1880,0.047836
1881,0.051208
1882,0.041132
1883,0.030388
1884,0.028404
1885,0.027328
1886,0.02726
1887,0.028664
1888,0.02852
1889,0.035924
1890,0.043676
1891,0.035756
1892,0.032664
1893,0.031244
1894,0.03006
1895,0.028492
1896,0.029608
1897,0.028224
1898,0.027292
1899,0.024468
1900,0.023252
1901,0.026192
1902,0.02558
1903,0.027152
1904,0.030484
1905,0.032148
1906,0.03242
1907,0.029792
1908,0.029464
1909,0.028976
1910,0.028964
1911,0.030988
1912,0.03138
1913,0.03742
1914,0.050416
1915,0.053412
1916,0.035064
1917,0.033032
1918,0.03084
1919,0.02972
1920,0.027524
1921,0.02802
1922,0.027868
1923,0.027656
1924,0.02724
1925,0.02658
1926,0.026232
1927,0.02722
1928,0.029672
1929,0.02996
1930,0.030248
1931,0.031968
1932,0.03214
1933,0.029004
1934,0.027356
1935,0.026368
1936,0.026496
1937,0.031616
1938,0.041768
1939,0.04794
1940,0.036616
1941,0.029652
1942,0.029172
1943,0.02786
1944,0.02496
1945,0.025212
1946,0.024132
1947,0.024028
1948,0.024436
1949,0.026916
1950,0.028252
1951,0.03092
1952,0.029432
1953,0.031704
1954,0.030712
1955,0.029952
1956,0.02892
1957,0.029416
1958,0.028936
1959,0.031588
1960,0.031908
1961,0.046656
1962,0.054148
1963,0.050556
1964,0.042296
1965,0.033824
1966,0.032632
1967,0.02712
1968,0.029884
1969,0.028792
1970,0.02766
1971,0.026284
1972,0.025732
1973,0.030524
1974,0.03166
1975,0.036168
1976,0.04012
1977,0.043632
1978,0.040928
1979,0.036648
1980,0.036652
1981,0.036384
1982,0.036264
1983,0.038668
1984,0.042344
1985,0.05138
1986,0.05396
1987,0.050244
1988,0.043964
1989,0.03554
1990,0.03306
1991,0.02872
1992,0.0308
1993,0.02912
1994,0.028592
1995,0.027124
1996,0.027012
1997,0.029012
1998,0.034764
1999,0.039328
2000,0.038844
2001,0.035376
2002,0.033372
2003,0.029948
2004,0.029356
2005,0.028648
2006,0.028324
2007,0.02942
2008,0.02936
2009,0.038188
2010,0.042428
2011,0.048716
2012,0.042572
2013,0.032272
2014,0.03086
2015,0.030844
2016,0.030048
2017,0.025612
2018,0.023648
2019,0.023452
2020,0.023624
2021,0.026328
2022,0.031756
2023,0.035712
2024,0.03588
2025,0.03658
2026,0.037988
2027,0.042772
2028,0.040504
2029,0.032944
2030,0.032416
2031,0.029652
2032,0.030456
2033,0.03272
2034,0.037972
2035,0.043132
2036,0.034044
2037,0.03134
2038,0.028652
2039,0.029804
2040,0.026036
2041,0.027564
2042,0.02748
2043,0.0252
2044,0.025472
2045,0.030964
2046,0.033132
2047,0.035244
2048,0.03436
2049,0.032912
2050,0.0318
2051,0.028628
2052,0.028192
2053,0.027924
2054,0.028116
2055,0.02784
2056,0.028708
2057,0.035468
2058,0.043296
2059,0.045796
2060,0.039908
2061,0.033976
2062,0.032732
2063,0.028168
2064,0.033584
2065,0.031324
2066,0.0302
2067,0.020792
2068,0.018068
2069,0.018208
2070,0.019868
2071,0.027656
2072,0.030352
2073,0.030936
2074,0.030796
2075,0.028132
2076,0.02766
2077,0.027088
2078,0.026772
2079,0.029
2080,0.02962
2081,0.0329
2082,0.043948
2083,0.052276
2084,0.039892
2085,0.032856
2086,0.03208
2087,0.033516
2088,0.028632
2089,0
2090,0.028376
2091,0.025184
2092,0.025616
2093,0.025396
2094,0.02558
2095,0.03078
2096,0.03044
2097,0.033132
2098,0.046196
2099,0.04652
2100,0.047028
2101,0.041604
2102,0.03842
2103,0.02934
2104,0.030084
2105,0.028868
2106,0.028924
2107,0.040768
2108,0.044204
2109,0.034316
2110,0.030568
2111,0.028484
2112,0.024192
2113,0.02544
2114,0.025876
2115,0.025524
2116,0.023652
2117,0.025588
2118,0.028036
2119,0.032028
2120,0.031048
2121,0.032684
2122,0.032152
2123,0.032832
2124,0.032076
2125,0.029964
2126,0.030044
2127,0.033808
2128,0.036384
2129,0.040124
2130,0.039584
2131,0.03972
2132,0.038476
2133,0.03546
2134,0.03204
2135,0.027712
2136,0.018208
2137,0.021656
2138,0.020916
2139,0.01768
2140,0.016332
2141,0.020168
2142,0.026112
2143,0.035552
2144,0.03472
2145,0.034968
2146,0.033808
2147,0.029236
2148,0.02916
2149,0.028652
2150,0.028576
2151,0.02864
2152,0.03018
2153,0.030356
2154,0.03022
2155,0.036924
2156,0.03828
2157,0.0333
2158,0.032788
2159,0.028076
2160,0.02564
2161,0.025456
2162,0.025436
2163,0.024392
2164,0.024256
2165,0.024124
2166,0.02798
2167,0.035236
2168,0.035668
2169,0.035968
2170,0.037708
2171,0.03528
2172,0.034152
2173,0.032808
2174,0.03272
2175,0.033572
2176,0.034244
2177,0.035044
2178,0.034524
2179,0.043324
2180,0.04526
2181,0.038436
2182,0.03724
2183,0.028648
2184,0.028016
2185,0.028888
2186,0.029668
2187,0.03074
2188,0.030236
2189,0.0316
2190,0.03238
2191,0.037116
2192,0.032852
2193,0.039888
2194,0.041704
2195,0.044512
2196,0.041004
2197,0.040456
2198,0.040328
2199,0.037412
2200,0.036684
2201,0.037728
2202,0.036132
2203,0.042072
2204,0.049008
2205,0.037624
2206,0.036564
2207,0.031284
2208,0.03104
2209,0.030692
2210,0.03048
2211,0.029468
2212,0.0292
2213,0.031
2214,0.030924
2215,0.035168
2216,0.035832
2217,0.040852
2218,0.044708
2219,0.053072
2220,0.051992
2221,0.040652
2222,0.03684
2223,0.03278
2224,0.034232
2225,0.036272
2226,0.035608
2227,0.039432
2228,0.043824
2229,0.03906
2230,0.0368
2231,0.035692
2232,0.030564
2233,0.032392
2234,0.032148
2235,0.030648
2236,0.029924
2237,0.029376
2238,0.028392
2239,0.031424
2240,0.033016
2241,0.037584
2242,0.041172
2243,0.040196
2244,0.038932
2245,0.033236
2246,0.030228
2247,0.032752
2248,0.033136
2249,0.035716
2250,0.037736
2251,0.047228
2252,0.054116
2253,0.045732
2254,0.039796
2255,0.03332
2256,0.033196
2257,0.034356
2258,0.033724
2259,0.032728
2260,0.031444
2261,0.031036
2262,0.0309
2263,0.033176
2264,0.036176
2265,0.04
2266,0.046036
2267,0.051028
2268,0.047308
2269,0.036396
2270,0.034836
2271,0.032148
2272,0.03152
2273,0.032984
2274,0.031748
2275,0.043792
2276,0.052384
2277,0.044536
2278,0.03834
2279,0.036888
2280,0.03398
2281,0.035044
2282,0.03664
2283,0.031884
2284,0.03182
2285,0.031652
2286,0.0321
2287,0.03306
2288,0.049716
2289,0.039388
2290,0.037064
2291,0.030684
2292,0.0297
2293,0.029384
2294,0.029104
2295,0.028748
2296,0.029276
2297,0.031888
2298,0.032964
2299,0.03982
2300,0.049236
2301,0.036392
2302,0.033544
2303,0.0355
2304,0.029212
2305,0.031124
2306,0.031108
2307,0.032336
2308,0.032304
2309,0.033756
2310,0.034868
2311,0.041564
2312,0.050696
2313,0.053968
2314,0.048492
2315,0.032476
2316,0.0315
2317,0.030648
2318,0.030376
2319,0.03038
2320,0.030516
2321,0.031832
2322,0.031496
2323,0.035996
2324,0.042136
2325,0.035712
2326,0.0339
2327,0.029564
2328,0.03044
2329,0.029548
2330,0.02852
2331,0.028268
2332,0.02742
2333,0.031328
2334,0.033724
2335,0.041964
2336,0.046824
2337,0.029764
2338,0.029904
2339,0.030516
2340,0.030088
2341,0.030124
2342,0.030116
2343,0.0303
2344,0.030736
2345,0.032124
2346,0.031968
2347,0.03744
2348,0.042476
2349,0.03488
2350,0.033764
2351,0.031468
2352,0.030664
2353,0.031312
2354,0.032024
2355,0.029284
2356,0.028128
2357,0.029464
2358,0.032344
2359,0.041836
2360,0.043052
2361,0.040872
2362,0.036556
2363,0.032708
2364,0.031272
2365,0.03046
2366,0.030608
2367,0.03114
2368,0.031224
2369,0.0328
2370,0.034408
2371,0.043644
2372,0.047884
2373,0.040072
2374,0.03712
2375,0.031872
2376,0.031872
2377,0.032476
2378,0.031644
2379,0.028688
2380,0.028144
2381,0.030096
2382,0.03248
2383,0.038596
2384,0.043304
2385,0.04522
2386,0.040344
2387,0.032228
2388,0.032228
2389,0.030592
2390,0.030428
2391,0.030512
2392,0.03102
2393,0.031924
2394,0.031968
2395,0.037192
2396,0.038484
2397,0.036108
2398,0.034616
2399,0.033772
2400,0.024276
2401,0.02308
2402,0.023236
2403,0.019604
2404,0.019608
2405,0.020244
2406,0.019092
2407,0.026448
2408,0.031956
2409,0.040356
2410,0.04014
2411,0.030744
2412,0.028824
2413,0.027752
2414,0.027272
2415,0.027392
2416,0.026668
2417,0.02942
2418,0.031352
2419,0.038168
2420,0.046224
2421,0.04062
2422,0.034852
2423,0.029568
2424,0.025008
2425,0.025672
2426,0.028188
2427,0.019924
2428,0.018704
2429,0.01702
2430,0.015672
2431,0.023536
2432,0.027028
2433,0.03114
2434,0.030616
2435,0.0306
2436,0.030752
2437,0.025696
2438,0.025348
2439,0.024564
2440,0.025248
2441,0.02814
2442,0.028488
2443,0.038768
2444,0.04796
2445,0.042836
2446,0.037896
2447,0.02994
2448,0.02824
2449,0.036244
2450,0.034576
2451,0.031588
2452,0.031424
2453,0.04042
2454,0.034336
2455,0.041216
2456,0.048956
2457,0.055456
2458,0.050072
2459,0.039972
2460,0.037668
2461,0.034296
2462,0.031864
2463,0.030948
2464,0.031536
2465,0.033604
2466,0.033156
2467,0.035352
2468,0.036388
2469,0.034624
2470,0.03396
2471,0.031376
2472,0.027472
2473,0.025004
2474,0.0244
2475,0.021688
2476,0.02162
2477,0.02572
2478,0.029176
2479,0.039872
2480,0.04106
2481,0.039616
2482,0.037868
2483,0.030524
2484,0.030616
2485,0.030052
2486,0.03016
2487,0.033296
2488,0.035392
2489,0.040784
2490,0.040648
2491,0.038812
2492,0.042596
2493,0.037988
2494,0.035168
2495,0.032008
2496,0.029868
2497,0.028412
2498,0.029472
2499,0.026684
2500,0.026548
2501,0.030772
2502,0.030448
2503,0.033836
2504,0.036856
2505,0.031856
2506,0.030516
2507,0.029924
2508,0.02988
2509,0.02984
2510,0.029896
2511,0.034556
2512,0.036548
2513,0.038672
2514,0.038932
2515,0.039416
2516,0.043752
2517,0.036156
2518,0.033984
2519,0.032008
2520,0.031284
2521,0.032148
2522,0.031772
2523,0.031812
2524,0.031684
2525,0.033604
2526,0.03242
2527,0.035628
2528,0.051608
2529,0.049044
2530,0.045576
2531,0.03206
2532,0.031968
2533,0.030064
2534,0.029976
2535,0.033684
2536,0.034848
2537,0.03816
2538,0.037716
2539,0.037604
2540,0.041336
2541,0.037856
2542,0.037196
2543,0.031876
2544,0.030704
2545,0.030864
2546,0.030784
2547,0.029692
2548,0.029596
2549,0.03012
2550,0.032384
2551,0.034672
2552,0.03676
2553,0.047772
2554,0.044724
2555,0.036988
2556,0.03616
2557,0.031456
2558,0.031088
2559,0.033648
2560,0.03498
2561,0.037612
2562,0.037112
2563,0.037016
2564,0.03922
2565,0.036328
2566,0.034832
2567,0.032144
2568,0.029488
2569,0.029924
2570,0.029244
2571,0.029244
2572,0.02858
2573,0.030144
2574,0.03048
2575,0.0345
2576,0.036748
2577,0.042384
2578,0.0402
2579,0.030808
2580,0.029632
2581,0.028624
2582,0.028468
2583,0.028244
2584,0.02824
2585,0.031128
2586,0.0372
2587,0.044628
2588,0.05404
2589,0.0422
2590,0.036976
2591,0.032468
2592,0.029676
2593,0.029312
2594,0.02908
2595,0.027888
2596,0.027068
2597,0.024972
2598,0.025596
2599,0.029052
2600,0.031192
2601,0.033584
2602,0.034728
2603,0.036912
2604,0.038152
2605,0.036116
2606,0.03404
2607,0.032836
2608,0.035632
2609,0.037196
2610,0.037168
2611,0.042512
2612,0.046288
2613,0.043636
2614,0.040472
2615,0.031592
2616,0.029592
2617,0.030256
2618,0.030016
2619,0.030584
2620,0.02952
2621,0.030992
2622,0.030924
2623,0.038152
2624,0.0471
2625,0.047768
2626,0.043448
2627,0.032632
2628,0.032096
2629,0.031572
2630,0.0314
2631,0.03258
2632,0.034128
2633,0.039932
2634,0.038976
2635,0.039
2636,0.040324
2637,0.038808
2638,0.03548
2639,0.030792
2640,0.02912
2641,0.028844
2642,0.029108
2643,0.02698
2644,0.027164
2645,0.029144
2646,0.029632
2647,0.037604
2648,0.050396
2649,0.040256
2650,0.036924
2651,0.030236
2652,0.029948
2653,0.02972
2654,0.029596
2655,0.030104
2656,0.03086
2657,0.035036
2658,0.033844
2659,0.034088
2660,0.03766
2661,0.036152
2662,0.032668
2663,0.030812
2664,0.02598
2665,0.026484
2666,0.027088
2667,0.026864
2668,0.026776
2669,0.02922
2670,0.03
2671,0.037596
2672,0.041808
2673,0.040584
2674,0.03572
2675,0.029644
2676,0.029388
2677,0.029448
2678,0.029568
2679,0.03314
2680,0.035108
2681,0.039092
2682,0.040796
2683,0.040112
2684,0.04488
2685,0.04034
2686,0.035828
2687,0.029484
2688,0.02888
2689,0.029452
2690,0.02952
2691,0.028152
2692,0.027652
2693,0.0282
2694,0.0295
2695,0.034596
2696,0.048964
2697,0.047316
2698,0.048052
2699,0.04394
2700,0.041356
2701,0.036244
2702,0.034552
2703,0.033444
2704,0.036264
2705,0.040208
2706,0.040436
2707,0.041268
2708,0.042288
2709,0.040236
2710,0.037008
2711,0.03072
2712,0.029728
2713,0.029356
2714,0.02792
2715,0.02732
2716,0.027292
2717,0.027752
2718,0.028336
2719,0.035736
2720,0.042484
2721,0.041408
2722,0.03916
2723,0.033372
2724,0.032968
2725,0.032216
2726,0.031836
2727,0.032708
2728,0.033368
2729,0.03552
2730,0.035092
2731,0.034
2732,0.035056
2733,0.033896
2734,0.032044
2735,0.033032
2736,0.03134
2737,0.03182
2738,0.030456
2739,0.02496
2740,0.023424
2741,0.026684
2742,0.02596
2743,0.030756
2744,0.032568
2745,0.037076
2746,0.035288
2747,0.03182
2748,0.029424
2749,0.0274
2750,0.026996
2751,0.02668
2752,0.027648
2753,0.040788
2754,0.040792
2755,0.038268
2756,0.041
2757,0.037404
2758,0.034316
2759,0.033816
2760,0.029856
2761,0.029012
2762,0.02662
2763,0.024716
2764,0.02506
2765,0.025212
2766,0.024788
2767,0.027476
2768,0.030192
2769,0.035208
2770,0.035312
2771,0.034924
2772,0.034988
2773,0.0303
2774,0.02798
2775,0.02678
2776,0.026924
2777,0.027268
2778,0.027896
2779,0.033732
2780,0.035368
2781,0.035016
2782,0.033352
2783,0.03244
2784,0.027768
2785,0.028936
2786,0.029388
2787,0.027108
2788,0.026408
2789,0.026612
2790,0.031172
2791,0.04
2792,0.043228
2793,0.0465
2794,0.0433
2795,0.032156
2796,0.031068
2797,0.02962
2798,0.029628
2799,0.029108
2800,0.029288
2801,0.035952
2802,0.033348
2803,0.034908
2804,0.038408
2805,0.038376
2806,0.03388
2807,0.031496
2808,0.027424
2809,0.027576
2810,0.02782
2811,0.026196
2812,0.025948
2813,0.030248
2814,0.031336
2815,0.03908
2816,0.04376
2817,0.040528
2818,0.03796
2819,0.031204
2820,0.03076
2821,0.030416
2822,0.030304
2823,0.033024
2824,0.033936
2825,0.037712
2826,0.0377
2827,0.039252
2828,0.040032
2829,0.038244
2830,0.035684
2831,0.030564
2832,0.026976
2833,0.027628
2834,0.027444
2835,0.019
2836,0.018456
2837,0.024168
2838,0.02836
2839,0.03678
2840,0.039096
2841,0.038636
2842,0.035372
2843,0.029728
2844,0.02956
2845,0.02932
2846,0.029128
2847,0.030412
2848,0.030768
2849,0.032436
2850,0.031532
2851,0.034028
2852,0.036484
2853,0.034868
2854,0.033684
2855,0.029184
2856,0.026268
2857,0.027616
2858,0.027336
2859,0.024784
2860,0.024816
2861,0.02804
2862,0.029636
2863,0.034444
2864,0.03704
2865,0.035848
2866,0.033448
2867,0.029716
2868,0.029648
2869,0.029032
2870,0.02948
2871,0.033812
2872,0.03578
2873,0.039388
2874,0.039916
2875,0.04114
2876,0.041668
2877,0.040092
2878,0.036628
2879,0.029372
2880,0.028908
2881,0.029408
2882,0.02906
2883,0.028484
2884,0.028324
2885,0.029908
2886,0.03126
2887,0.03666
2888,0.040464
2889,0.0368
2890,0.034456
2891,0.030676
2892,0.030844
2893,0.02858
2894,0.028552
2895,0.030376
2896,0.03108
2897,0.033688
2898,0.033204
2899,0.034988
2900,0.034788
2901,0.035828
2902,0.034976
2903,0.030524
2904,0.029372
2905,0.030488
2906,0.03132
2907,0.02936
2908,0.027776
2909,0.026696
2910,0.027464
2911,0.031396
2912,0.035856
2913,0.043616
2914,0.048984
2915,0.043268
2916,0.038036
2917,0.032896
2918,0.032092
2919,0.03018
2920,0.030344
2921,0.031248
2922,0.031972
2923,0.033652
2924,0.033052
2925,0.032964
2926,0.0313
2927,0.030524
2928,0.019412
2929,0.01224
2930,0.010548
2931,0.005192
2932,0.002884
2933,0.003536
2934,0.004492
2935,0.007788
2936,0.008504
2937,0.025608
2938,0.025424
2939,0.03048
2940,0.030776
2941,0.030656
2942,0.030036
2943,0.030488
2944,0.031256
2945,0.037092
2946,0.0385
2947,0.0433
2948,0.045292
2949,0.044776
2950,0.035232
2951,0.03014
2952,0.029724
2953,0.030048
2954,0.028364
2955,0.022088
2956,0.021348
2957,0.020312
2958,0.024328
2959,0.031288
2960,0.029528
2961,0.029084
2962,0.029504
2963,0.028836
2964,0.028516
2965,0.028948
2966,0.028872
2967,0.032528
2968,0.033176
2969,0.03746
2970,0.039576
2971,0.04238
2972,0.043172
2973,0.039404
2974,0.035028
2975,0.032116
2976,0.028912
2977,0.02952
2978,0.029408
2979,0.025644
2980,0.02602
2981,0.027736
2982,0.029728
2983,0.033092
2984,0.039276
2985,0.042776
2986,0.037048
2987,0.02788
2988,0.027228
2989,0.026912
2990,0.026692
2991,0.028968
2992,0.030228
2993,0.032592
2994,0.031532
2995,0.032396
2996,0.033644
2997,0.035244
2998,0.031336
2999,0.030836
3000,0.02544
3001,0.026764
3002,0.026064
3003,0.019704
3004,0.01596
3005,0.021436
3006,0.02716
3007,0.034188
3008,0.037856
3009,0.041892
3010,0.043132
3011,0.04074
3012,0.041296
3013,0.038844
3014,0.036672
3015,0.035592
3016,0.044088
3017,0.04808
3018,0.043448
3019,0.036624
3020,0.03696
3021,0.036256
3022,0.032428
3023,0.028976
3024,0.027652
3025,0.02958
3026,0.028768
3027,0.028752
3028,0.030784
3029,0.034188
3030,0.034796
3031,0.03522
3032,0.03512
3033,0.039428
3034,0.037856
3035,0.032496
3036,0.031528
3037,0.03042
3038,0.03024
3039,0.030948
3040,0.036696
3041,0.04454
3042,0.045124
3043,0.038628
3044,0.038988
3045,0.035936
3046,0.034048
3047,0.030376
3048,0.031856
3049,0.031392
3050,0.031224
3051,0.030876
3052,0.029348
3053,0.029304
3054,0.031428
3055,0.038216
3056,0.043692
3057,0.048984
3058,0.04536
3059,0.039776
3060,0.035428
3061,0.031784
3062,0.031572
3063,0.034688
3064,0.036728
3065,0.037768
3066,0.036004
3067,0.03554
3068,0.034384
3069,0.034572
3070,0.033696
3071,0.031172
3072,0.026796
3073,0.026812
3074,0.02532
3075,0.00844
3076,0.005484
3077,0.003736
3078,0.010244
3079,0.027728
3080,0.028808
3081,0.030588
3082,0.031
3083,0.032856
3084,0.032168
3085,0.029356
3086,0.028816
3087,0.0278
3088,0.028236
3089,0.035464
3090,0.037972
3091,0.044252
3092,0.04152
3093,0.042388
3094,0.037004
3095,0.031688
3096,0.030632
3097,0.030908
3098,0.030104
3099,0.026848
3100,0.022084
3101,0.019036
3102,0.019976
3103,0.02526
3104,0.026316
3105,0.028644
3106,0.028348
3107,0.028656
3108,0.027472
3109,0.025744
3110,0.02532
3111,0.027588
3112,0.02736
3113,0.028088
3114,0.028924
3115,0.0306
3116,0.03122
3117,0.03218
3118,0.028984
3119,0.033336
3120,0.0003
3121,0
3122,0
3123,0.000704
3124,0.004076
3125,0.012664
3126,0.023212
3127,0.041308
3128,0.042988
3129,0.04262
3130,0.039036
3131,0.030804
3132,0.029728
3133,0.028732
3134,0.028688
3135,0.028512
3136,0.029324
3137,0.034064
3138,0.034264
3139,0.030752
3140,0.031596
3141,0.0326
3142,0.028784
3143,0.017712
3144,0.019456
3145,0.011748
3146,0.013088
3147,0.011516
3148,0.0104
3149,0.013752
3150,0.025524
3151,0.039544
3152,0.042624
3153,0.040736
3154,0.0381
3155,0.029504
3156,0.028956
3157,0.028708
3158,0.028612
3159,0.032492
3160,0.032448
3161,0.035284
3162,0.034392
3163,0.035276
3164,0.036512
3165,0.034564
3166,0.0333
3167,0.027656
3168,0.024004
3169,0.025492
3170,0.02574
3171,0.030904
3172,0.02952
3173,0.029236
3174,0.032324
3175,0.037832
3176,0.036132
3177,0.036868
3178,0.035012
3179,0.0314
3180,0.030724
3181,0.030012
3182,0.030056
3183,0.03394
3184,0.0377
3185,0.042776
3186,0.041856
3187,0.038368
3188,0.034228
3189,0.036588
3190,0.034168
3191,0.029452
3192,0.030584
3193,0.029328
3194,0.028568
3195,0.02344
3196,0.022808
3197,0.028764
3198,0.030908
3199,0.031304
3200,0.03332
3201,0.035708
3202,0.034068
3203,0.034076
3204,0.0346
3205,0.033332
3206,0.033708
3207,0.039604
3208,0.04448
3209,0.051316
3210,0.047164
3211,0.037436
3212,0.036348
3213,0.035324
3214,0.033384
3215,0.032008
3216,0.030664
3217,0.031164
3218,0.032296
3219,0.031184
3220,0.031896
3221,0.033548
3222,0.033484
3223,0.041588
3224,0.04638
3225,0.049756
3226,0.048836
3227,0.03822
3228,0.037096
3229,0.036232
3230,0.03626
3231,0.0375
3232,0.039292
3233,0.0405
3234,0.037968
3235,0.0344
3236,0.033644
3237,0.03338
3238,0.033092
3239,0.03124
3240,0.028492
3241,0.027088
3242,0.024844
3243,0.010896
3244,0.009264
3245,0.008196
3246,0.017628
3247,0.028664
3248,0.031212
3249,0.034992
3250,0.034656
3251,0.02928
3252,0.028416
3253,0.02636
3254,0.025872
3255,0.02426
3256,0.023088
3257,0.029228
3258,0.029592
3259,0.033036
3260,0.034064
3261,0.036824
3262,0.034136
3263,0.031188
3264,0.030552
3265,0.024484
3266,0.024972
3267,0.012204
3268,0.00954
3269,0
3270,0
3271,0.016976
3272,0.023608
3273,0.027332
3274,0.028156
3275,0.030848
3276,0.030964
3277,0.030732
3278,0.030508
3279,0.027772
3280,0.029184
3281,0.040568
3282,0.041164
3283,0.040476
3284,0.04066
3285,0.041468
3286,0.035784
3287,0.034276
3288,0.030196
3289,0.029916
3290,0.030056
3291,0.028904
3292,0.029636
3293,0.030688
3294,0.032128
3295,0.035632
3296,0.035708
3297,0.033456
3298,0.034348
3299,0.041252
3300,0.036676
3301,0.031744
3302,0.030416
3303,0.029708
3304,0.030448
3305,0.03282
3306,0.033328
3307,0.032976
3308,0.031848
3309,0.033292
3310,0.032624
3311,0.031144
3312,0.030124
3313,0.026676
3314,0.025972
3315,0.012492
3316,0.008024
3317,0.01744
3318,0.029016
3319,0.034556
3320,0.036944
3321,0.042104
3322,0.039348
3323,0.034312
3324,0.033792
3325,0.031672
3326,0.03078
3327,0.03052
3328,0.03284
3329,0.038612
3330,0.037636
3331,0.03368
3332,0.033804
3333,0.03432
3334,0.032516
3335,0.031496
3336,0.028568
3337,0.032224
3338,0.031856
3339,0.031044
3340,0.03004
3341,0.029396
3342,0.03002
3343,0.030548
3344,0.030948
3345,0.032636
3346,0.032104
3347,0.031996
3348,0.031352
3349,0.030728
3350,0.03038
3351,0.0333
3352,0.037912
3353,0.04378
3354,0.043784
3355,0.037072
3356,0.035576
3357,0.036268
3358,0.033576
3359,0.031496
3360,0.030564
3361,0.029952
3362,0.029828
3363,0.027648
3364,0.027668
3365,0.028492
3366,0.032668
3367,0.033864
3368,0.03818
3369,0.033484
3370,0.031252
3371,0.02888
3372,0.028448
3373,0.027992
3374,0.027936
3375,0.031
3376,0.031084
3377,0.033396
3378,0.033104
3379,0.033728
3380,0.033352
3381,0.033844
3382,0.031776
3383,0.035028
3384,0.029272
3385,0.03126
3386,0.0302
3387,0.026124
3388,0.026036
3389,0.028056
3390,0.032724
3391,0.035276
3392,0.042432
3393,0.043832
3394,0.043352
3395,0.037024
3396,0.035612
3397,0.031528
3398,0.030968
3399,0.032064
3400,0.03346
3401,0.041148
3402,0.040852
3403,0.035892
3404,0.034596
3405,0.034628
3406,0.03238
3407,0.03094
3408,0.031164
3409,0.030208
3410,0.029464
3411,0.029656
3412,0.028396
3413,0.03042
3414,0.031276
3415,0.031764
3416,0.035116
3417,0.0457
3418,0.045264
3419,0.0347
3420,0.032724
3421,0.031368
3422,0.030416
3423,0.027448
3424,0.028768
3425,0.041172
3426,0.042788
3427,0.03582
3428,0.033832
3429,0.034096
3430,0.032168
3431,0.033152
3432,0.033872
3433,0.033488
3434,0.032376
3435,0.02658
3436,0.02478
3437,0.023704
3438,0.025064
3439,0.0294
3440,0.028252
3441,0.029492
3442,0.032316
3443,0.035628
3444,0.034816
3445,0.03072
3446,0.029676
3447,0.029812
3448,0.030076
3449,0.034208
3450,0.03548
3451,0.037144
3452,0.038048
3453,0.042028
3454,0.035636
3455,0.036076
3456,0.030544
3457,0.027776
3458,0.027112
3459,0.026608
3460,0.024468
3461,0.021752
3462,0.028924
3463,0.030036
3464,0.031256
3465,0.036764
3466,0.043328
3467,0.043176
3468,0.041324
3469,0.038
3470,0.036916
3471,0.03542
3472,0.037368
3473,0.042848
3474,0.042612
3475,0.039988
3476,0.04036
3477,0.040132
3478,0.03714
3479,0.034492
3480,0.030224
3481,0.032456
3482,0.031172
3483,0.029048
3484,0.02634
3485,0.024584
3486,0.031744
3487,0.034436
3488,0.041064
3489,0.047612
3490,0.042848
3491,0.033316
3492,0.032072
3493,0.030884
3494,0.030424
3495,0.031948
3496,0.03228
3497,0.03944
3498,0.038364
3499,0.033892
3500,0.03296
3501,0.0334
3502,0.032704
3503,0.03194
3504,0.02642
3505,0.025096
3506,0.026452
3507,0.0268
3508,0.02684
3509,0.025928
3510,0.030432
3511,0.032636
3512,0.039488
3513,0.045284
3514,0.044356
3515,0.031912
3516,0.031444
3517,0.030548
3518,0.03006
3519,0.032816
3520,0.036608
3521,0.045504
3522,0.0451
3523,0.038508
3524,0.03662
3525,0.034712
3526,0.03328
3527,0.032444
3528,0.028144
3529,0.023764
3530,0.018044
3531,0.008988
3532,0.00942
3533,0.012832
3534,0.02982
3535,0.03286
3536,0.038552
3537,0.03768
3538,0.03444
3539,0.029628
3540,0.02954
3541,0.028388
3542,0.028272
3543,0.030684
3544,0.030716
3545,0.04052
3546,0.040296
3547,0.040772
3548,0.03848
3549,0.037836
3550,0.036032
3551,0.032296
3552,0.030184
3553,0.027148
3554,0.026264
3555,0.023892
3556,0.02362
3557,0.026688
3558,0.0338
3559,0.037924
3560,0.044236
3561,0.046384
3562,0.045368
3563,0.03988
3564,0.038248
3565,0.033368
3566,0.032908
3567,0.029984
3568,0.030152
3569,0.0331
3570,0.032988
3571,0.03476
3572,0.03424
3573,0.034236
3574,0.03374
3575,0.033576
3576,0.030188
3577,0.030124
3578,0.029308
3579,0.02452
3580,0.022316
3581,0.019556
3582,0.023188
3583,0.030004
3584,0.03168
3585,0.035316
3586,0.03598
3587,0.032888
3588,0.032228
3589,0.030852
3590,0.030596
3591,0.027292
3592,0.028952
3593,0.036452
3594,0.038684
3595,0.040524
3596,0.036968
3597,0.035148
3598,0.033052
3599,0.035268
3600,0.03402
3601,0.032692
3602,0.029776
3603,0.011652
3604,0.00566
3605,0
3606,0.001968
3607,0.012472
3608,0.020096
3609,0.030744
3610,0.032384
3611,0.03632
3612,0.036596
3613,0.032796
3614,0.030804
3615,0.02846
3616,0.029292
3617,0.031084
3618,0.03134
3619,0.032436
3620,0.033228
3621,0.034672
3622,0.032776
3623,0.036548
3624,0.021636
3625,0.019112
